state,date,fossil,geo,hydro,nuclear,secondary,solar,wind,population,all sectors,commercial,industrial,residential
WY,2019-08-01,3437004.778,0.0,101345.489,0.0,6906.43,22244.0,290420.644,576410,7.063958333333334,8.131666666666666,5.945,10.164583333333335
WY,2019-09-01,3225227.007,0.0,80095.137,0.0,7324.538,16920.0,369180.559,576520,6.91875,8.481875,5.748541666666667,10.275625
WY,2019-10-01,2953893.198,0.0,70608.093,0.0,6260.854,13716.0,358147.575,576630,7.106666666666667,8.601458333333333,5.851041666666667,9.754583333333334
WY,2019-11-01,2955352.749,0.0,65879.454,0.0,7373.716,8357.0,362732.032,576740,6.952916666666668,8.276875,5.8425,9.336041666666667
WY,2019-12-01,3470689.742,0.0,56628.275,0.0,7741.198,5367.0,360028.43,576851,6.756458333333334,7.755833333333334,5.586250000000001,9.190833333333334
AK,2020-01-01,451753.235,0.0,150525.205,0.0,2937.416,0.0,11229.693,733583,17.085205479452057,16.59657534246575,14.650479452054794,18.8122602739726
AK,2020-02-01,378736.887,0.0,157378.825,0.0,2827.268,0.0,11511.041,733777,16.520753424657535,16.200616438356164,13.681643835616438,18.45
AK,2020-03-01,371841.191,0.0,137698.585,0.0,3031.191,0.0,11532.055,733970,16.470205479452055,16.268013698630135,13.277260273972603,18.584794520547945
AK,2020-04-01,317582.488,0.0,127708.532,0.0,3045.982,0.0,11476.474,734162,16.099520547945204,16.09109589041096,11.95458904109589,18.542671232876714
AK,2020-05-01,316884.055,0.0,187232.387,0.0,3035.466,0.0,10901.711,734356,16.807191780821917,16.941986301369862,12.813904109589041,19.267191780821918
AK,2020-06-01,328114.347,0.0,182944.118,0.0,2802.894,0.0,11557.863,734549,17.27054794520548,16.992534246575342,14.254520547945207,19.840068493150685
AK,2020-07-01,353534.161,0.0,171961.364,0.0,2934.144,0.0,8519.729000000001,734741,17.177876712328768,16.87458904109589,14.136575342465754,19.89904109589041
AK,2020-08-01,347951.795,0.0,145414.166,0.0,2943.149,0.0,8639.82,734935,16.891438356164382,16.68082191780822,13.799589041095889,19.722123287671234
AK,2020-09-01,309670.681,0.0,115930.132,0.0,2964.989,0.0,8726.514000000001,735128,16.941986301369862,16.546027397260275,14.06917808219178,19.52835616438356
AK,2020-10-01,293624.913,0.0,115711.522,0.0,3178.872,0.0,10735.391,735320,17.009383561643837,17.110479452054793,13.201438356164383,19.519931506849318
AK,2020-11-01,418911.965,0.0,133171.292,0.0,2841.113,0.0,12333.159,735514,16.31013698630137,15.8636301369863,12.839178082191781,18.75328767123288
AK,2020-12-01,459744.966,0.0,138270.423,0.0,3068.174,0.0,11369.55,735707,16.015273972602742,16.015273972602742,11.769246575342466,18.23095890410959
AL,2020-01-01,5993492.783,0.0,1276111.033,3994825.0,288585.048,18058.236,0.0,5026316,8.028698630136986,9.722054794520547,4.700958904109589,10.370753424657535
AL,2020-02-01,5645508.39,0.0,1259006.536,3504210.0,283460.781,20334.515,0.0,5028354,7.9528767123287665,9.654657534246576,4.583013698630137,10.37917808219178
AL,2020-03-01,5886703.425,0.0,1175928.616,3251736.0,293060.515,26044.881,0.0,5030392,7.868630136986301,9.595684931506849,4.490342465753424,10.682465753424657
AL,2020-04-01,3999070.839,0.0,1114226.578,3772352.0,281145.354,40402.872,0.0,5032430,8.104520547945205,9.755753424657534,4.835753424657534,10.766712328767122
AL,2020-05-01,5278322.512,0.0,1382583.137,3919987.0,276052.543,44282.34,0.0,5034468,8.197191780821917,9.688356164383562,4.92,10.615068493150684
AL,2020-06-01,7453932.797999999,0.0,1226423.523,3716950.0,265881.765,40662.285,0.0,5036506,8.68582191780822,9.93267123287671,5.223287671232876,10.817260273972602
AL,2020-07-01,8854275.384,0.0,1148348.763,3414029.0,269803.696,39753.427,0.0,5038544,8.770068493150685,9.78945205479452,5.358082191780822,10.606643835616438
AL,2020-08-01,8299230.182,0.0,977468.6340000001,3997342.0,287695.879,37763.283,0.0,5040581,8.702671232876712,9.76417808219178,5.2991095890410955,10.665616438356164
AL,2020-09-01,7331066.066,0.0,811286.981,3767660.0,251530.821,29452.338,0.0,5042619,8.727945205479452,9.856849315068493,5.256986301369863,11.027876712328768
AL,2020-10-01,6281569.542,0.0,819735.6950000001,2789949.0,241922.243,27630.438,0.0,5044657,8.281438356164383,9.806301369863014,5.021095890410959,11.01945205479452
AL,2020-11-01,5316103.863,0.0,1014476.403,3340424.0,272020.791,23496.456,0.0,5046695,8.23931506849315,9.94109589041096,5.088493150684932,10.87623287671233
AL,2020-12-01,6633179.522,0.0,1143538.091,4081183.0,295238.38,20861.407,0.0,5048733,7.674863013698629,9.166027397260274,4.650410958904109,9.536712328767123
AR,2020-01-01,2730091.019,0.0,231354.188,1385498.0,88049.618,10564.801,0.0,3012320,6.512260273972603,6.731301369863014,4.254452054794521,8.28986301369863
AR,2020-02-01,2294660.069,0.0,491502.572,1298300.0,87186.365,13569.27,0.0,3013117,6.79027397260274,7.2030821917808225,4.785205479452054,8.34041095890411
AR,2020-03-01,2909436.338,0.0,452611.925,942612.0,78543.919,14050.406,0.0,3013914,6.748150684931507,7.160958904109589,4.709383561643835,8.534178082191781
AR,2020-04-01,1791292.986,0.0,554115.0109999999,791161.0,70524.063,18548.588,0.0,3014710,6.908219178082191,7.464246575342465,4.751506849315068,8.989109589041096
AR,2020-05-01,2012591.472,0.0,604896.73,1362478.0,77966.236,24636.25,0.0,3015507,6.8829452054794515,7.3715753424657535,4.827328767123288,8.845890410958903
AR,2020-06-01,3154686.626,0.0,270489.208,1289240.0,69513.18800000001,24089.697,0.0,3016304,7.388424657534246,7.582191780821918,5.408630136986301,8.989109589041096
AR,2020-07-01,4524638.788,0.0,376896.278,1357755.0,70862.585,24703.021,0.0,3017101,7.523219178082192,7.38,5.5434246575342465,9.048082191780821
AR,2020-08-01,4632379.096,0.0,296085.761,1362357.0,81815.967,23713.854,0.0,3017897,7.2030821917808225,7.08513698630137,5.248561643835616,8.820616438356165
AR,2020-09-01,2631621.279,0.0,387271.997,1324716.0,81285.088,27801.21,0.0,3018694,7.337876712328768,7.287328767123288,5.290684931506849,9.140753424657534
AR,2020-10-01,2304655.97,0.0,378420.768,1381546.0,79711.07,33368.667,0.0,3019491,6.98404109589041,7.3210273972602735,4.953698630136986,9.064931506849314
AR,2020-11-01,2011259.609,0.0,232960.441,1263157.0,73254.421,31715.441,0.0,3020287,6.849246575342466,7.295753424657534,4.869452054794521,8.921712328767123
AR,2020-12-01,2775182.704,0.0,254020.128,1304229.0,78649.324,25386.655,0.0,3021084,6.773424657534246,7.186232876712328,4.852602739726027,8.315136986301368
AZ,2020-01-01,4679406.717,0.0,496816.43,2975994.0,19954.545,340830.358,42839.0,7157831,7.936027397260274,7.708561643835616,4.481917808219178,9.730479452054794
AZ,2020-02-01,4112772.88,0.0,481972.876,2491613.0,18417.643,392917.047,42190.0,7164160,7.961301369863013,7.826506849315067,4.481917808219178,9.882123287671233
AZ,2020-03-01,3306458.337,0.0,516522.146,2796184.0,15279.344,443739.242,58917.0,7170489,7.995,7.936027397260274,4.481917808219178,10.118013698630136
AZ,2020-04-01,3871161.658,0.0,546259.9469999999,1999298.0,18656.369,587956.1159999999,51798.0,7176818,8.534178082191781,8.382534246575341,4.549315068493151,10.640342465753426
AZ,2020-05-01,5265348.078,0.0,593663.6680000001,2769259.0,19619.815,639803.134,53825.0,7183147,9.309246575342467,9.090205479452054,5.265410958904109,10.834109589041095
AZ,2020-06-01,5810729.889,0.0,578789.1190000001,2851559.0,19077.433,612033.777,60013.0,7189476,9.334520547945205,9.14917808219178,5.282260273972602,10.640342465753426
AZ,2020-07-01,7198199.816,0.0,604989.363,2929069.0,18290.486,614111.004,34079.0,7195805,9.570410958904109,9.309246575342467,5.989931506849315,10.589794520547946
AZ,2020-08-01,7517317.341,0.0,641221.575,2921071.0,19848.752,563369.066,35485.0,7202134,9.385068493150685,8.946986301369861,6.604931506849315,10.311780821917809
AZ,2020-09-01,6561723.972,0.0,462226.667,2846308.0,19456.834,509910.787,31309.0,7208463,9.115479452054794,8.820616438356165,5.366506849315068,10.42972602739726
AZ,2020-10-01,6297278.044,0.0,526632.505,2243169.0,16004.954,481202.11,31172.0,7214792,8.567876712328767,8.298287671232876,5.046369863013699,10.193835616438356
AZ,2020-11-01,4858150.35,0.0,487722.597,1915601.0,17312.966,345290.841,84171.0,7221121,7.9528767123287665,7.7843835616438355,4.810479452054794,9.730479452054794
AZ,2020-12-01,5086681.289,0.0,486783.114,2813308.0,18022.088,306279.818,118362.0,7227450,8.273013698630137,8.053972602739726,4.667260273972603,10.143287671232876
CA,2020-01-01,7018187.334,768639.64,1587743.97,1689545.0,596801.198,1534236.459,762972.761,39557258,13.85013698630137,12.881301369863014,9.94109589041096,16.77349315068493
CA,2020-02-01,6247242.516,824850.983,1168753.174,1486059.0,523895.155,2074197.967,780095.921,39576294,14.212397260273974,13.294109589041096,9.991643835616438,18.25623287671233
CA,2020-03-01,6932965.755,1040219.517,1232726.802,1671026.0,517330.125,2031292.131,1131067.568,39595329,13.664794520547945,12.704383561643835,10.261232876712329,17.127328767123284
CA,2020-04-01,4917412.328,977813.19,1932524.174,1630645.0,482132.451,2560521.858,1521195.421,39614365,13.546849315068492,12.544315068493152,10.000068493150684,17.211575342465753
CA,2020-05-01,4648757.489,985194.855,2679959.0,1597652.0,536090.545,3395158.27,1553082.258,39633400,14.094452054794521,13.959657534246576,11.381712328767122,15.678287671232876
CA,2020-06-01,6432686.583,930173.804,2484555.022,1628068.0,521727.398,3388123.702,1721623.231,39652436,15.703561643835616,15.998424657534246,13.487876712328768,16.605
CA,2020-07-01,9059223.024,1004465.111,2599483.543,1278695.0,569330.419,3824406.249,1690556.753,39671471,16.107945205479453,16.461780821917806,13.715342465753425,16.87458904109589
CA,2020-08-01,11500429.322,1004795.56,2602760.189,1597801.0,581870.926,3181394.136,1440222.872,39690507,16.807191780821917,17.700205479452055,13.732191780821918,17.430616438356164
CA,2020-09-01,9843717.701,946667.912,1738183.105,1599991.0,552338.159,2497634.038,797282.207,39709543,16.65554794520548,16.87458904109589,13.622671232876714,17.826575342465752
CA,2020-10-01,10295738.369,910170.832,1413055.361,438597.0,499042.389,2297291.209,868363.089,39728578,15.855205479452055,15.518219178082193,13.176164383561645,17.506438356164384
CA,2020-11-01,8085662.639,994118.821,1065963.553,784013.0,453704.014,1936406.421,664192.208,39747614,15.484520547945204,14.701027397260273,12.114657534246575,18.702739726027396
CA,2020-12-01,8936844.218,979411.775,871770.142,856606.0,509168.573,1551915.307,652434.711,39766649,14.54095890410959,13.538424657534247,10.80041095890411,17.203150684931508
CO,2020-01-01,3414910.174,0.0,121604.987,0.0,21036.499,75138.436,1234553.972,5779918,8.04554794520548,7.843356164383562,5.964657534246576,9.882123287671233
CO,2020-02-01,3352562.391,0.0,130203.896,0.0,19052.775,79214.438,995447.271,5786122,8.155068493150685,8.037123287671232,6.006780821917808,10.000068493150684
CO,2020-03-01,3220782.26,0.0,133808.827,0.0,19994.022,121585.009,897916.676,5792326,8.247739726027396,8.146643835616437,6.217397260273972,10.118013698630136
CO,2020-04-01,2810522.877,0.0,135734.664,0.0,20558.229,151401.506,898137.446,5798531,8.306712328767123,8.466780821917808,6.006780821917808,10.151712328767124
CO,2020-05-01,2351248.613,0.0,166975.631,0.0,17588.009,177657.692,1319135.813,5804735,8.39095890410959,8.483630136986301,6.267945205479452,10.050616438356164
CO,2020-06-01,3187219.265,0.0,171934.277,0.0,17078.21,169839.632,991768.189,5810939,9.233424657534247,9.553561643835616,6.537534246575342,10.80041095890411
CO,2020-07-01,3635969.989,0.0,168783.888,0.0,19629.181,174835.122,1078569.979,5817144,9.090205479452054,9.073356164383561,6.579657534246575,10.690890410958904
CO,2020-08-01,3843955.329,0.0,164929.622,0.0,17836.837,144849.358,1058952.109,5823348,9.107054794520549,9.115479452054794,6.562808219178082,10.707739726027398
CO,2020-09-01,3032060.065,0.0,111303.477,0.0,18301.394,139889.936,1037841.344,5829552,9.132328767123287,9.216575342465752,6.512260273972603,11.011027397260275
CO,2020-10-01,2866359.861,0.0,122180.183,0.0,18778.652,106499.655,1038461.997,5835757,8.63527397260274,8.770068493150685,6.343767123287671,10.455
CO,2020-11-01,2677894.895,0.0,117683.681,0.0,17481.725,92115.466,1286859.865,5841961,8.68582191780822,8.795342465753425,6.377465753424658,10.42972602739726
CO,2020-12-01,3088611.827,0.0,123417.867,0.0,18485.616,70667.75,1548583.339,5848165,8.508904109589041,8.39095890410959,6.208972602739726,10.244383561643836
CT,2020-01-01,2030854.158,0.0,38198.957,1555862.0,118401.834,11174.128,998.0,3608583,16.16691780821918,14.010205479452054,11.642876712328768,18.871232876712327
CT,2020-02-01,1908113.492,0.0,32653.453,1460856.0,100550.81,13281.989,1044.0,3608868,16.621849315068495,14.187123287671232,11.280616438356164,20.193904109589038
CT,2020-03-01,1723714.416,0.0,43591.497,1559892.0,123679.865,18990.192,1234.0,3609153,16.377534246575344,14.153424657534247,11.078424657534248,19.87376712328767
CT,2020-04-01,1768129.335,0.0,47704.935,985158.0,110718.93,17933.099,1385.0,3609438,17.304246575342464,15.577191780821916,11.103698630136986,20.0422602739726
CT,2020-05-01,1563103.565,0.0,42231.055,912169.0,114312.705,25143.709,1163.0,3609723,16.647123287671235,13.92595890410959,11.718698630136986,20.396095890410958
CT,2020-06-01,2166383.332,0.0,13598.704,1380637.0,120738.163,24296.225,551.0,3610008,15.653013698630135,13.588972602739725,10.623493150684931,18.55109589041096
CT,2020-07-01,2607646.916,0.0,16981.196,1544050.0,113844.312,24099.565,543.0,3610293,16.23431506849315,13.892260273972601,11.263767123287671,18.829109589041096
CT,2020-08-01,2304788.176,0.0,9031.84,1511859.0,118468.777,22154.132,533.0,3610578,16.571301369863015,14.78527397260274,11.230068493150684,18.854383561643836
CT,2020-09-01,1974265.12,0.0,5076.513,1492689.0,105783.326,20255.425,834.0,3610863,15.8636301369863,13.15931506849315,11.01945205479452,20.15178082191781
CT,2020-10-01,1642086.933,0.0,19520.055,664016.0,118819.134,14378.772,935.0,3611148,15.644589041095891,13.799589041095889,10.35390410958904,19.317739726027398
CT,2020-11-01,1813229.929,0.0,23790.787,1135412.0,113088.911,12071.643,1367.0,3611433,15.349726027397258,13.513150684931507,10.606643835616438,18.264657534246574
CT,2020-12-01,2048002.783,0.0,33565.138,1512255.0,113857.442,9907.121,1597.0,3611718,15.147534246575342,13.471027397260274,10.37917808219178,17.396917808219175
DC,2020-01-01,11940.113,0.0,0.0,0.0,5210.0,681.894,0.0,690276,9.94109589041096,9.957945205479453,6.866095890410959,10.42972602739726
DC,2020-02-01,12725.375,0.0,0.0,0.0,4845.0,723.5749999999999,0.0,691008,10.134863013698629,10.10958904109589,6.849246575342466,10.791986301369864
DC,2020-03-01,8876.17,0.0,0.0,0.0,5472.011,1141.597,0.0,691740,10.210684931506849,10.227534246575344,6.849246575342466,10.977328767123288
DC,2020-04-01,5761.958000000001,0.0,0.0,0.0,5011.0,1257.261,0.0,692472,10.193835616438356,10.244383561643836,6.9334931506849315,10.455
DC,2020-05-01,6397.034,0.0,0.0,0.0,4729.188,1398.281,0.0,693204,10.387602739726027,10.412876712328767,6.891369863013698,10.758287671232877
DC,2020-06-01,10274.972,0.0,0.0,0.0,4615.044,1271.622,0.0,693936,10.235958904109589,10.185410958904109,6.731301369863014,10.766712328767122
DC,2020-07-01,13982.723,0.0,0.0,0.0,3561.748,1362.596,0.0,694667,9.604109589041096,9.553561643835616,6.613356164383561,9.949520547945205
DC,2020-08-01,14789.018,0.0,0.0,0.0,3733.931,1190.682,0.0,695399,9.679931506849314,9.595684931506849,6.6891780821917814,10.210684931506849
DC,2020-09-01,13232.774,0.0,0.0,0.0,4258.692,1006.781,0.0,696131,10.03376712328767,9.93267123287671,6.6639041095890414,10.572945205479453
DC,2020-10-01,12783.061,0.0,0.0,0.0,4688.697,995.808,0.0,696863,10.286506849315069,10.126438356164384,6.697602739726028,11.465958904109588
DC,2020-11-01,9894.134,0.0,0.0,0.0,4473.714,844.405,0.0,697595,9.873698630136987,9.612534246575342,7.236780821917808,11.246917808219177
DC,2020-12-01,12899.257,0.0,0.0,0.0,4253.065,820.498,0.0,698327,9.974794520547945,10.05904109589041,6.183698630136986,10.918356164383562
DE,2020-01-01,328325.482,0.0,0.0,0.0,6318.927,3031.771,559.0,990714,8.26458904109589,7.64958904109589,5.1053424657534245,10.151712328767124
DE,2020-02-01,293715.405,0.0,0.0,0.0,6042.954000000001,3442.885,468.0,991481,8.677397260273974,7.936027397260274,5.5686986301369865,10.488698630136986
DE,2020-03-01,268182.509,0.0,0.0,0.0,6725.706999999999,4457.254,509.0,992248,8.736369863013698,8.07082191780822,5.172739726027397,10.791986301369864
DE,2020-04-01,398999.573,0.0,0.0,0.0,6236.263,5109.155,608.0,993015,8.63527397260274,7.919178082191781,5.206438356164384,10.82568493150685
DE,2020-05-01,356250.131,0.0,0.0,0.0,6135.972,5885.397,542.0,993781,8.972260273972603,8.382534246575341,5.240136986301369,11.305890410958904
DE,2020-06-01,555257.0599999999,0.0,0.0,0.0,5415.724999999999,6157.869,324.0,994548,8.820616438356165,7.902328767123288,5.50972602739726,11.011027397260275
DE,2020-07-01,884074.603,0.0,0.0,0.0,5874.669,6194.434,188.0,995315,8.28986301369863,7.160958904109589,5.914109589041096,9.915821917808218
DE,2020-08-01,818312.87,0.0,0.0,0.0,5932.581,5088.477,256.0,996082,8.28986301369863,7.346301369863014,5.231712328767123,10.118013698630136
DE,2020-09-01,415621.835,0.0,0.0,0.0,5482.936,4501.393,349.0,996849,8.71109589041096,7.13568493150685,7.447397260273973,10.075890410958905
DE,2020-10-01,223121.907,0.0,0.0,0.0,5535.035,3970.8,378.0,997615,8.90486301369863,7.843356164383562,5.711917808219178,11.718698630136986
DE,2020-11-01,290867.508,0.0,0.0,0.0,5730.320000000001,3437.858,422.0,998382,8.90486301369863,7.936027397260274,6.512260273972603,11.356438356164384
DE,2020-12-01,241249.117,0.0,0.0,0.0,6610.911,2895.707,576.0,999149,8.643698630136987,7.89390410958904,5.897260273972603,10.42972602739726
FL,2020-01-01,14930040.088,0.0,25229.836,2785361.0,600122.865,357326.33,0.0,21560994,8.466780821917808,7.548493150684932,6.133150684931507,9.553561643835616
FL,2020-02-01,14494775.22,0.0,28146.887,2268250.0,559811.317,397879.822,0.0,21583801,8.567876712328767,7.775958904109589,6.158424657534246,9.587260273972603
FL,2020-03-01,16168481.829,0.0,32171.242,2234126.0,652790.825,539752.2,0.0,21606608,8.466780821917808,7.615890410958904,5.9815068493150685,9.528287671232876
FL,2020-04-01,16123457.89,0.0,26713.781,2138395.0,637801.001,567191.237,0.0,21629416,8.610000000000001,7.582191780821918,6.1499999999999995,9.637808219178082
FL,2020-05-01,16689377.383,0.0,24550.926,2760085.0,608460.824,702639.799,0.0,21652223,7.127260273972603,6.133150684931507,4.726232876712329,8.087671232876712
FL,2020-06-01,19327230.449,0.0,16210.401,2656558.0,547590.52,633839.136,0.0,21675030,8.475205479452056,7.354726027397261,5.989931506849315,9.460890410958905
FL,2020-07-01,21233135.811,0.0,12875.189,2418271.0,585044.673,650649.289,0.0,21697838,8.610000000000001,7.405273972602739,6.217397260273972,9.578835616438356
FL,2020-08-01,21385783.726,0.0,13775.054,2572973.0,578515.291,627480.179,0.0,21720645,8.500479452054794,7.3210273972602735,5.922534246575343,9.503013698630136
FL,2020-09-01,19117157.889,0.0,11514.271,2626033.0,510796.504,535176.043,0.0,21743452,8.786917808219178,7.607465753424657,6.343767123287671,9.81472602739726
FL,2020-10-01,18882058.099,0.0,9550.609,2150426.0,508672.379,519018.953,0.0,21766260,8.610000000000001,7.5653424657534245,6.251095890410959,9.637808219178082
FL,2020-11-01,15226709.694,0.0,13320.677,2195900.0,551517.064,451454.393,0.0,21789067,8.744794520547945,7.725410958904109,6.251095890410959,9.86527397260274
FL,2020-12-01,14142114.197,0.0,17621.127,2612974.0,605719.69,527194.619,0.0,21811874,8.668972602739725,7.792808219178082,6.2005479452054795,9.671506849315069
GA,2020-01-01,5609812.837,0.0,426902.238,3011257.0,505813.493,180090.686,0.0,10720443,7.759109589041096,8.146643835616437,4.422945205479452,9.309246575342467
GA,2020-02-01,5549079.348999999,0.0,547698.269,2272246.0,481318.894,206658.097,0.0,10728978,7.961301369863013,8.374109589041096,4.641986301369863,9.46931506849315
GA,2020-03-01,4665286.916,0.0,640362.884,1968291.0,492035.769,280312.315,0.0,10737514,7.919178082191781,8.357260273972603,4.481917808219178,9.755753424657534
GA,2020-04-01,4295165.357,0.0,357460.247,2719812.0,414461.601,347100.135,0.0,10746049,8.02027397260274,8.58472602739726,4.5661643835616434,9.747328767123287
GA,2020-05-01,5506724.958,0.0,339432.729,3070430.0,522768.544,409131.441,0.0,10754585,8.281438356164383,8.576301369863014,4.633561643835616,10.10958904109589
GA,2020-06-01,6420052.35,0.0,322801.917,2688341.0,479764.091,351283.023,0.0,10763120,8.862739726027396,8.610000000000001,5.021095890410959,10.85095890410959
GA,2020-07-01,8148186.154,0.0,334127.061,3027970.0,507204.318,384759.001,0.0,10771656,9.005958904109589,8.26458904109589,5.720342465753425,10.817260273972602
GA,2020-08-01,8542412.266,0.0,395861.308,2576807.0,492562.006,398645.296,0.0,10780191,9.123904109589041,8.719520547945205,5.341232876712328,11.011027397260275
GA,2020-09-01,6364168.52,0.0,420625.368,2608153.0,504920.849,326534.795,0.0,10788727,8.551027397260274,8.492054794520548,5.063219178082192,10.370753424657535
GA,2020-10-01,5230055.602,0.0,294831.092,3049009.0,489511.435,332627.649,0.0,10797262,8.129794520547945,8.576301369863014,4.549315068493151,10.185410958904109
GA,2020-11-01,5775688.305,0.0,325248.697,2754616.0,503002.862,280684.819,0.0,10805798,8.062397260273972,8.610000000000001,4.911575342465754,9.730479452054794
GA,2020-12-01,7191787.149,0.0,257222.958,3078765.0,545113.839,282309.973,0.0,10814333,8.079246575342465,8.643698630136987,4.852602739726027,9.25027397260274
HI,2020-01-01,651273.816,666.242,10969.102,0.0,57382.81200000001,24194.67,48627.464,1456062,24.35568493150685,25.054931506849314,21.878835616438355,26.697739726027397
HI,2020-02-01,572091.947,725.758,7645.851,0.0,40568.646,29866.891,51721.408,1456853,25.215,25.754178082191782,22.653904109589043,28.11308219178082
HI,2020-03-01,591844.115,886.581,12850.764,0.0,50876.932,33550.973,51267.673,1457645,24.751643835616438,25.324520547945205,22.02205479452055,27.868767123287668
HI,2020-04-01,542554.034,849.429,9507.071,0.0,41878.105,43104.707,40840.449,1458436,25.568835616438356,26.857808219178082,22.847671232876714,27.590753424657535
HI,2020-05-01,556036.965,836.17,7529.985,0.0,47382.781,49309.102,51142.77,1459228,23.589041095890412,24.566301369863012,20.606712328767124,26.05746575342466
HI,2020-06-01,587820.638,777.241,7441.057,0.0,40805.433,47099.688,52805.334,1460019,21.836712328767124,22.48541095890411,18.871232876712327,24.44835616438356
HI,2020-07-01,621317.256,821.972,7678.128,0.0,51618.535,46409.947,52536.948,1460810,21.887260273972604,22.527534246575343,19.191369863013698,24.313561643835616
HI,2020-08-01,619231.637,820.962,6263.7,0.0,48091.498,49465.268,57257.051,1461602,22.04732876712329,22.670753424657534,19.452534246575343,24.30513698630137
HI,2020-09-01,609363.884,787.708,6157.416,0.0,45158.914,50307.191,48961.532,1462393,23.007739726027395,23.690136986301372,20.362397260273973,25.257123287671234
HI,2020-10-01,713306.59,776.297,5065.651,0.0,43718.721,39798.297,27522.286,1463185,22.249520547945206,22.940342465753425,19.68842465753425,24.3472602739726
HI,2020-11-01,621568.426,849.329,9468.197,0.0,54103.61199999999,34764.631,59286.131,1463976,22.342191780821917,23.016164383561645,20.000136986301367,24.246164383561645
HI,2020-12-01,630816.777,842.311,8243.078,0.0,55479.317,36158.635,50268.687,1464768,22.392739726027397,23.108835616438355,19.85691780821918,24.498904109589038
IA,2020-01-01,2078424.848,0.0,127518.139,456363.0,16537.633,721.017,2408831.11,3191569,7.110410958904109,7.750684931506848,4.978972602739726,9.444041095890412
IA,2020-02-01,1946869.238,0.0,115644.812,425228.0,18262.5,1517.745,2922748.585,3192769,6.967191780821917,7.919178082191781,4.911575342465754,9.578835616438356
IA,2020-03-01,862880.81,0.0,94335.728,452682.0,16436.32,1829.048,2925257.876,3193969,7.160958904109589,8.062397260273972,5.113767123287672,9.949520547945205
IA,2020-04-01,946325.822,0.0,125029.785,419860.0,16739.905,2396.94,2963966.468,3195169,7.312602739726027,8.744794520547945,5.088493150684932,10.244383561643836
IA,2020-05-01,1173555.993,0.0,95139.57400000001,392817.0,18038.224,2456.817,2617907.201,3196369,7.70013698630137,9.174452054794521,5.282260273972602,11.600753424657533
IA,2020-06-01,1826412.923,0.0,100747.938,289107.0,17652.603,2717.72,3076918.573,3197569,7.885479452054794,8.534178082191781,5.652945205479452,10.977328767123288
IA,2020-07-01,3461805.827,0.0,84566.911,358850.0,19069.252,2623.677,1684571.994,3198769,9.25027397260274,9.797876712328767,6.9334931506849315,12.03041095890411
IA,2020-08-01,2943672.098,0.0,66518.76699999999,109956.0,20368.708,2605.06,2286369.76,3199969,9.005958904109589,9.37664383561644,6.925068493150685,11.929315068493151
IA,2020-09-01,1680864.016,0.0,41947.566,0.0,17826.278,1876.041,2985282.279,3201170,7.986575342465754,8.87958904109589,6.183698630136986,10.640342465753426
IA,2020-10-01,1300753.644,0.0,46873.339,0.0,15833.163,1407.924,3393460.223,3202370,6.697602739726028,7.472671232876712,4.658835616438356,10.488698630136986
IA,2020-11-01,922391.522,0.0,62614.808,0.0,15477.329,1107.349,3864246.04,3203570,6.630205479452055,7.64958904109589,4.5408904109589034,9.924246575342465
IA,2020-12-01,2150812.392,0.0,64277.636,0.0,15198.422,822.662,3052741.898,3204770,6.621780821917809,7.337876712328768,4.515616438356164,9.098630136986301
ID,2020-01-01,494849.273,7528.242,672643.523,0.0,50118.861,16696.789,269452.543,1841368,6.630205479452055,6.116301369863013,4.380821917808219,8.306712328767123
ID,2020-02-01,409623.416,8014.254,708466.783,0.0,50169.284,35408.632,323278.02,1843631,6.47013698630137,6.208972602739726,4.456643835616438,7.919178082191781
ID,2020-03-01,408580.517,8370.149,737543.914,0.0,52585.02,47295.843,232263.757,1845894,6.47013698630137,6.293219178082191,4.338698630136987,8.079246575342465
ID,2020-04-01,225436.162,7910.551,829673.121,0.0,51363.09,63542.162,226004.768,1848156,6.385890410958904,6.453287671232877,4.692534246575343,7.969726027397261
ID,2020-05-01,74715.924,7554.768,944321.546,0.0,52024.971,65814.216,243098.695,1850419,6.4448630136986305,6.478561643835617,5.198013698630137,8.298287671232876
ID,2020-06-01,71527.84,6954.276,919710.828,0.0,41641.917,61638.048,233158.12,1852682,7.026164383561643,7.127260273972603,5.947808219178082,8.80376712328767
ID,2020-07-01,343330.936,6567.89,931455.209,0.0,35260.068,78519.661,190234.195,1854944,7.169383561643835,6.832397260273972,6.091027397260274,9.064931506849314
ID,2020-08-01,456506.212,6389.803,937402.322,0.0,53384.796,62589.987,186882.274,1857207,6.992465753424658,6.79027397260274,5.922534246575343,8.719520547945205
ID,2020-09-01,453797.473,6896.98,681126.4079999999,0.0,52244.77,51911.068,149554.49,1859470,6.621780821917809,6.503835616438356,5.442328767123287,8.441506849315068
ID,2020-10-01,265623.545,7656.293,745177.242,0.0,50918.653,41763.148,233672.73,1861732,6.672328767123288,6.613356164383561,4.810479452054794,8.66054794520548
ID,2020-11-01,472909.464,8168.328,726425.108,0.0,40619.367,20068.959,254378.443,1863995,6.680753424657534,6.486986301369863,4.650410958904109,8.112945205479452
ID,2020-12-01,500275.626,8560.466,674166.834,0.0,43772.114,20352.487,228592.314,1866258,6.832397260273972,6.436438356164383,4.650410958904109,8.323561643835617
